target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,quality_flag
TGT0035099,ACC0021077,CMP0000001,2026-03-04,2,FIELD,QUEUED,VALID
TGT0035100,ACC0027929,CMP0000048,2026-07-14,1,WHATSAPP,CONTACTED,VALID
TGT0035101,ACC0012801,CMP0000092,2026-03-07,3,VOICE,QUEUED,VALID
TGT0035102,ACC0016574,CMP0000090,2026-05-18,8,WHATSAPP,QUEUED,VALID
TGT0035103,ACC0005735,CMP0000011,2026-07-29,9,SMS,SKIPPED,VALID
TGT0035104,ACC0009602,CMP0000067,2026-05-14,2,VOICE,QUEUED,VALID
TGT0035105,ACC0029405,CMP0000102,2026-01-13,7,VOICE,CONTACTED,VALID
TGT0035106,ACC0010524,CMP0000120,2026-06-27,9,FIELD,QUEUED,VALID
TGT0035107,ACC0000061,CMP0000004,2026-06-05,6,WHATSAPP,SKIPPED,VALID
TGT0035108,ACC0003025,CMP0000004,2026-07-27,10,VOICE,SKIPPED,VALID
TGT0035109,ACC0020346,CMP0000019,2026-03-29,6,WHATSAPP,QUEUED,VALID
TGT0035110,ACC0028563,CMP0000077,2026-02-23,9,WHATSAPP,EXPIRED,VALID
TGT0035111,ACC0005965,CMP0000097,2026-05-22,6,VOICE,EXPIRED,VALID
TGT0035112,ACC0016242,CMP0000010,2026-06-10,2,SMS,EXPIRED,VALID
TGT0035113,ACC0006270,CMP0000101,2026-06-16,8,VOICE,CONTACTED,VALID
TGT0035114,ACC0010413,CMP0000061,2026-02-08,1,WHATSAPP,QUEUED,VALID
TGT0035115,ACC0025588,CMP0000088,2026-06-09,6,SMS,SKIPPED,VALID
TGT0035116,ACC0022042,CMP0000055,2026-08-06,8,WHATSAPP,EXPIRED,VALID
TGT0035117,ACC0009237,CMP0000087,2026-04-12,3,VOICE,EXPIRED,VALID
TGT0035118,ACC0000039,CMP0000012,2026-06-14,9,FIELD,CONTACTED,VALID
TGT0035119,ACC0003567,CMP0000096,2026-02-23,5,SMS,QUEUED,VALID
TGT0035120,ACC0020792,CMP0000012,2026-02-13,3,SMS,EXPIRED,VALID
TGT0035121,ACC0009138,CMP0000039,2026-01-01,5,VOICE,QUEUED,VALID
TGT0035122,ACC0016465,CMP0000018,2026-01-03,8,FIELD,EXPIRED,VALID
TGT0035123,ACC0028075,CMP0000079,2026-07-31,6,VOICE,CONTACTED,VALID
TGT0035124,ACC0000282,CMP0000092,2026-07-26,1,FIELD,SKIPPED,VALID
TGT0035125,ACC0016090,CMP0000077,2026-02-15,7,WHATSAPP,EXPIRED,VALID
TGT0035126,ACC0018667,CMP0000037,2026-08-05,8,VOICE,CONTACTED,VALID
TGT0035127,ACC0023750,CMP0000110,2026-07-26,5,FIELD,EXPIRED,VALID
TGT0035128,ACC0008546,CMP0000112,2026-07-29,9,SMS,QUEUED,VALID
TGT0035129,ACC0027210,CMP0000063,2026-04-15,5,WHATSAPP,QUEUED,VALID
TGT0035130,ACC0010888,CMP0000025,2026-03-30,5,VOICE,QUEUED,VALID
TGT0035131,ACC0028231,CMP0000104,2026-01-29,2,WHATSAPP,EXPIRED,VALID
TGT0035132,ACC0023341,CMP0000074,2026-05-20,1,VOICE,CONTACTED,VALID
TGT0035133,ACC0011858,CMP0000104,2026-07-14,3,FIELD,CONTACTED,VALID
TGT0035134,ACC0025371,CMP0000076,2026-02-25,1,VOICE,EXPIRED,VALID
TGT0035135,ACC0011275,CMP0000104,2026-04-27,10,WHATSAPP,EXPIRED,VALID
TGT0035136,ACC0017550,CMP0000085,2026-03-23,2,VOICE,EXPIRED,VALID
TGT0035137,ACC0005815,CMP0000030,2026-06-10,7,WHATSAPP,EXPIRED,VALID
TGT0035138,ACC0012130,CMP0000117,2026-08-07,8,SMS,SKIPPED,VALID
TGT0035139,ACC0010406,CMP0000105,2026-05-18,2,WHATSAPP,CONTACTED,VALID
TGT0035140,ACC0022021,CMP0000063,2026-03-29,8,WHATSAPP,CONTACTED,VALID
TGT0035141,ACC0025322,CMP0000009,2026-07-11,1,SMS,EXPIRED,VALID
TGT0035142,ACC0012259,CMP0000023,2026-02-25,5,WHATSAPP,SKIPPED,VALID
TGT0035143,ACC0024971,CMP0000096,2026-06-10,2,VOICE,SKIPPED,VALID
TGT0035144,ACC0010628,CMP0000095,2026-02-10,5,SMS,CONTACTED,VALID
TGT0035145,ACC0022453,CMP0000023,2026-02-23,10,WHATSAPP,QUEUED,VALID
TGT0035146,ACC0026651,CMP0000009,2026-07-12,9,VOICE,EXPIRED,VALID
TGT0035147,ACC0017693,CMP0000035,2026-01-09,4,FIELD,QUEUED,VALID
TGT0035148,ACC0012058,CMP0000041,2026-01-08,4,VOICE,QUEUED,VALID
TGT0035149,ACC0012759,CMP0000031,2026-02-04,6,VOICE,EXPIRED,VALID
TGT0035150,ACC0011422,CMP0000025,2026-01-14,6,WHATSAPP,QUEUED,VALID
TGT0035151,ACC0023178,CMP0000026,2026-02-08,2,SMS,QUEUED,VALID
TGT0035152,ACC0028810,CMP0000027,2026-03-23,10,FIELD,EXPIRED,VALID
TGT0035153,ACC0011686,CMP0000024,2026-03-07,2,VOICE,CONTACTED,VALID
TGT0035154,ACC0006160,CMP0000005,2026-06-26,9,VOICE,SKIPPED,VALID
TGT0035155,ACC0018397,CMP0000090,2026-01-11,8,WHATSAPP,EXPIRED,VALID
TGT0035156,ACC0021140,CMP0000053,2026-07-11,10,WHATSAPP,QUEUED,VALID
TGT0035157,ACC0018801,CMP0000065,2026-02-10,10,WHATSAPP,QUEUED,VALID
TGT0035158,ACC0004856,CMP0000049,2026-06-22,5,VOICE,EXPIRED,VALID
TGT0035159,ACC0016273,CMP0000006,2026-07-10,6,FIELD,SKIPPED,VALID
TGT0035160,ACC0007633,CMP0000050,2026-04-21,8,VOICE,SKIPPED,VALID
TGT0035161,ACC0019680,CMP0000091,2026-02-12,9,FIELD,CONTACTED,VALID
TGT0035162,ACC0027451,CMP0000056,2026-02-13,1,WHATSAPP,CONTACTED,VALID
TGT0035163,ACC0004808,CMP0000095,2026-01-30,6,WHATSAPP,EXPIRED,VALID
TGT0035164,ACC0018073,CMP0000111,2026-07-24,3,VOICE,SKIPPED,VALID
TGT0035165,ACC0013586,CMP0000099,2026-01-25,3,VOICE,CONTACTED,VALID
TGT0035166,ACC0010442,CMP0000100,2026-05-07,8,WHATSAPP,CONTACTED,VALID
TGT0035167,ACC0022456,CMP0000013,2026-06-20,9,FIELD,QUEUED,VALID
TGT0035168,ACC0018291,CMP0000109,2026-01-20,4,FIELD,SKIPPED,VALID
TGT0035169,ACC0009870,CMP0000091,2026-06-26,1,SMS,CONTACTED,VALID
TGT0035170,ACC0028760,CMP0000008,2026-03-05,3,SMS,QUEUED,VALID
TGT0035171,ACC0011836,CMP0000003,2026-07-08,8,SMS,QUEUED,VALID
TGT0035172,ACC0021606,CMP0000108,2026-04-19,10,SMS,SKIPPED,VALID
TGT0035173,ACC0016486,CMP0000006,2026-07-15,7,FIELD,CONTACTED,VALID
TGT0035174,ACC0006605,CMP0000072,2026-07-10,1,WHATSAPP,EXPIRED,VALID
TGT0035175,ACC0024557,CMP0000078,2026-01-22,8,WHATSAPP,CONTACTED,VALID
TGT0035176,ACC0025379,CMP0000084,2026-07-22,3,VOICE,EXPIRED,VALID
TGT0035177,ACC0019519,CMP0000013,2026-03-25,10,SMS,EXPIRED,VALID
TGT0035178,ACC0015754,CMP0000092,2026-01-03,3,SMS,SKIPPED,VALID
TGT0035179,ACC0027113,CMP0000019,2026-05-26,9,WHATSAPP,QUEUED,VALID
TGT0035180,ACC0004859,CMP0000001,2026-07-01,3,WHATSAPP,CONTACTED,VALID
TGT0035181,ACC0019955,CMP0000045,2026-04-30,8,FIELD,QUEUED,VALID
TGT0035182,ACC0018078,CMP0000083,2026-01-05,10,SMS,QUEUED,VALID
TGT0035183,ACC0004773,CMP0000071,2026-07-23,3,SMS,QUEUED,VALID
TGT0035184,ACC0027489,CMP0000028,2026-07-10,4,SMS,QUEUED,VALID
TGT0035185,ACC0001148,CMP0000001,2026-01-08,4,VOICE,SKIPPED,VALID
TGT0035186,ACC0003237,CMP0000105,2026-02-10,8,SMS,CONTACTED,VALID
TGT0035187,ACC0025184,CMP0000057,2026-03-27,1,SMS,SKIPPED,VALID
TGT0035188,ACC0023838,CMP0000101,2026-02-14,7,VOICE,SKIPPED,VALID
TGT0035189,ACC0013684,CMP0000019,2026-05-17,1,FIELD,QUEUED,VALID
TGT0035190,ACC0026630,CMP0000058,2026-02-18,10,WHATSAPP,EXPIRED,VALID
TGT0035191,ACC0010548,CMP0000021,2026-01-30,1,SMS,QUEUED,VALID
TGT0035192,ACC0020502,CMP0000061,2026-04-18,2,WHATSAPP,SKIPPED,VALID
TGT0035193,ACC0026018,CMP0000020,2026-02-14,3,WHATSAPP,EXPIRED,VALID
TGT0035194,ACC0018392,CMP0000108,2026-04-07,6,FIELD,EXPIRED,VALID
TGT0035195,ACC0028420,CMP0000074,2026-01-21,6,SMS,SKIPPED,VALID
TGT0035196,ACC0005613,CMP0000033,2026-04-04,10,WHATSAPP,QUEUED,VALID
TGT0035197,ACC0016405,CMP0000015,2026-07-07,5,VOICE,QUEUED,VALID
TGT0035198,ACC0004326,CMP0000058,2026-01-26,2,WHATSAPP,QUEUED,VALID
TGT0035199,ACC0009045,CMP0000013,2026-05-04,9,WHATSAPP,SKIPPED,VALID
TGT0035200,ACC0007827,CMP0000067,2026-07-19,5,SMS,QUEUED,VALID
TGT0035201,ACC0023585,CMP0000103,2026-02-20,1,FIELD,QUEUED,VALID
TGT0035202,ACC0016663,CMP0000033,2026-01-01,6,VOICE,CONTACTED,VALID
TGT0035203,ACC0025287,CMP0000093,2026-07-30,8,FIELD,CONTACTED,VALID
TGT0035204,ACC0001276,CMP0000050,2026-01-02,1,FIELD,EXPIRED,VALID
TGT0035205,ACC0025052,CMP0000068,2026-05-05,6,SMS,SKIPPED,VALID
TGT0035206,ACC0004869,CMP0000063,2026-07-22,5,VOICE,EXPIRED,VALID
TGT0035207,ACC0021607,CMP0000042,2026-08-05,4,FIELD,SKIPPED,VALID
TGT0035208,ACC0019904,CMP0000014,2026-06-25,8,VOICE,EXPIRED,VALID
TGT0035209,ACC0019595,CMP0000083,2026-02-05,10,FIELD,SKIPPED,VALID
TGT0035210,ACC0022683,CMP0000111,2026-03-22,3,FIELD,QUEUED,VALID
TGT0035211,ACC0021365,CMP0000081,2026-06-26,5,FIELD,SKIPPED,VALID
TGT0035212,ACC0028366,CMP0000016,2026-06-14,10,FIELD,CONTACTED,VALID
TGT0035213,ACC0016867,CMP0000038,2026-02-14,6,FIELD,CONTACTED,VALID
TGT0035214,ACC0023553,CMP0000084,2026-01-27,4,FIELD,QUEUED,VALID
TGT0035215,ACC0027484,CMP0000025,2026-03-11,1,FIELD,QUEUED,VALID
TGT0035216,ACC0010761,CMP0000097,2026-02-27,4,WHATSAPP,CONTACTED,VALID
TGT0035217,ACC0028405,CMP0000103,2026-05-23,1,WHATSAPP,SKIPPED,VALID
TGT0035218,ACC0009952,CMP0000021,2026-03-13,10,VOICE,SKIPPED,VALID
TGT0035219,ACC0029565,CMP0000005,2026-02-06,9,WHATSAPP,SKIPPED,VALID
TGT0035220,ACC0001739,CMP0000040,2026-04-06,1,WHATSAPP,CONTACTED,VALID
TGT0035221,ACC0021393,CMP0000089,2026-02-08,8,SMS,CONTACTED,VALID
TGT0035222,ACC0005589,CMP0000015,2026-02-24,4,VOICE,CONTACTED,VALID
TGT0035223,ACC0012315,CMP0000028,2026-06-14,10,FIELD,EXPIRED,VALID
TGT0035224,ACC0000287,CMP0000071,2026-04-02,8,FIELD,QUEUED,VALID
TGT0035225,ACC0001260,CMP0000090,2026-01-30,4,WHATSAPP,QUEUED,VALID
TGT0035226,ACC0009484,CMP0000059,2026-06-01,10,FIELD,EXPIRED,VALID
TGT0035227,ACC0004942,CMP0000055,2026-03-28,6,VOICE,SKIPPED,VALID
TGT0035228,ACC0021512,CMP0000005,2026-03-21,5,WHATSAPP,QUEUED,VALID
TGT0035229,ACC0019180,CMP0000013,2026-06-08,3,WHATSAPP,CONTACTED,VALID
TGT0035230,ACC0025090,CMP0000061,2026-02-04,6,WHATSAPP,SKIPPED,VALID
TGT0035231,ACC0029532,CMP0000101,2026-01-14,3,WHATSAPP,QUEUED,VALID
TGT0035232,ACC0011480,CMP0000059,2026-05-21,10,FIELD,SKIPPED,VALID
TGT0035233,ACC0003466,CMP0000116,2026-02-28,8,SMS,CONTACTED,VALID
TGT0035234,ACC0007607,CMP0000075,2026-01-19,2,SMS,CONTACTED,VALID
TGT0035235,ACC0002292,CMP0000041,2026-03-29,2,SMS,SKIPPED,VALID
TGT0035236,ACC0013477,CMP0000070,2026-06-02,7,SMS,CONTACTED,VALID
TGT0035237,ACC0008803,CMP0000062,2026-06-01,3,SMS,EXPIRED,VALID
TGT0035238,ACC0000547,CMP0000082,2026-05-23,5,VOICE,CONTACTED,VALID
TGT0035239,ACC0022643,CMP0000020,2026-03-13,1,FIELD,SKIPPED,VALID
TGT0035240,ACC0005785,CMP0000104,2026-05-02,4,WHATSAPP,EXPIRED,VALID
TGT0035241,ACC0004685,CMP0000093,2026-03-06,7,VOICE,EXPIRED,VALID
TGT0035242,ACC0028958,CMP0000069,2026-02-14,10,SMS,CONTACTED,VALID
TGT0035243,ACC0003596,CMP0000060,2026-01-02,4,SMS,EXPIRED,VALID
TGT0035244,ACC0027190,CMP0000075,2026-03-10,1,VOICE,QUEUED,VALID
TGT0035245,ACC0005865,CMP0000025,2026-07-28,3,WHATSAPP,EXPIRED,VALID
TGT0035246,ACC0010459,CMP0000060,2026-04-11,5,WHATSAPP,EXPIRED,VALID
TGT0035247,ACC0002430,CMP0000104,2026-06-26,6,VOICE,EXPIRED,VALID
TGT0035248,ACC0002710,CMP0000054,2026-06-18,5,FIELD,EXPIRED,VALID
TGT0035249,ACC0024834,CMP0000074,2026-05-21,5,SMS,CONTACTED,VALID
TGT0035250,ACC0002842,CMP0000003,2026-06-10,5,FIELD,EXPIRED,VALID
TGT0035251,ACC0009186,CMP0000049,2026-03-24,3,SMS,QUEUED,VALID
TGT0035252,ACC0018533,CMP0000072,2026-07-22,10,WHATSAPP,CONTACTED,VALID
TGT0035253,ACC0010134,CMP0000001,2026-06-06,1,FIELD,CONTACTED,VALID
TGT0035254,ACC0003155,CMP0000084,2026-07-07,3,SMS,EXPIRED,VALID
TGT0035255,ACC0006603,CMP0000083,2026-02-05,4,VOICE,QUEUED,VALID
TGT0035256,ACC0029411,CMP0000088,2026-07-04,8,VOICE,EXPIRED,VALID
TGT0035257,ACC0003262,CMP0000021,2026-05-23,4,WHATSAPP,CONTACTED,VALID
TGT0035258,ACC0014131,CMP0000108,2026-03-15,9,VOICE,EXPIRED,VALID
TGT0035259,ACC0024725,CMP0000007,2026-02-05,9,VOICE,EXPIRED,VALID
TGT0035260,ACC0021521,CMP0000088,2026-03-23,1,VOICE,EXPIRED,VALID
TGT0035261,ACC0019453,CMP0000064,2026-03-24,2,FIELD,QUEUED,VALID
TGT0035262,ACC0003463,CMP0000011,2026-06-02,2,VOICE,EXPIRED,VALID
TGT0035263,ACC0022011,CMP0000003,2026-06-22,6,SMS,EXPIRED,VALID
TGT0035264,ACC0009069,CMP0000059,2026-06-20,1,SMS,CONTACTED,VALID
TGT0035265,ACC0010398,CMP0000040,2026-03-15,4,FIELD,EXPIRED,VALID
TGT0035266,ACC0028193,CMP0000041,2026-08-07,7,FIELD,QUEUED,VALID
TGT0035267,ACC0013906,CMP0000084,2026-06-23,3,FIELD,EXPIRED,VALID
TGT0035268,ACC0012500,CMP0000029,2026-01-07,3,WHATSAPP,EXPIRED,VALID
TGT0035269,ACC0000976,CMP0000010,2026-03-19,9,WHATSAPP,EXPIRED,VALID
TGT0035270,ACC0026109,CMP0000039,2026-02-15,6,VOICE,EXPIRED,VALID
TGT0035271,ACC0012287,CMP0000058,2026-07-18,9,VOICE,EXPIRED,VALID
TGT0035272,ACC0000293,CMP0000049,2026-04-27,8,FIELD,EXPIRED,VALID
TGT0035273,ACC0006253,CMP0000028,2026-01-16,9,WHATSAPP,SKIPPED,VALID
TGT0035274,ACC0026587,CMP0000063,2026-02-06,4,FIELD,EXPIRED,VALID
TGT0035275,ACC0000606,CMP0000081,2026-07-19,1,FIELD,EXPIRED,VALID
TGT0035276,ACC0021861,CMP0000120,2026-04-21,6,WHATSAPP,EXPIRED,VALID
TGT0035277,ACC0008724,CMP0000082,2026-05-28,3,WHATSAPP,SKIPPED,VALID
TGT0035278,ACC0001984,CMP0000038,2026-04-01,9,VOICE,SKIPPED,VALID
TGT0035279,ACC0026662,CMP0000099,2026-05-25,6,SMS,CONTACTED,VALID
TGT0035280,ACC0009758,CMP0000041,2026-02-24,1,FIELD,QUEUED,VALID
TGT0035281,ACC0001514,CMP0000119,2026-03-10,5,VOICE,SKIPPED,VALID
TGT0035282,ACC0020658,CMP0000033,2026-04-01,1,WHATSAPP,QUEUED,VALID
TGT0035283,ACC0024154,CMP0000071,2026-01-09,7,WHATSAPP,CONTACTED,VALID
TGT0035284,ACC0002134,CMP0000021,2026-02-12,7,SMS,SKIPPED,VALID
TGT0035285,ACC0009304,CMP0000035,2026-02-28,7,VOICE,CONTACTED,VALID
TGT0035286,ACC0007636,CMP0000051,2026-06-09,6,WHATSAPP,EXPIRED,VALID
TGT0035287,ACC0017506,CMP0000065,2026-05-18,1,WHATSAPP,QUEUED,VALID
TGT0035288,ACC0029028,CMP0000116,2026-07-18,4,WHATSAPP,EXPIRED,VALID
TGT0035289,ACC0017207,CMP0000018,2026-07-11,9,FIELD,CONTACTED,VALID
TGT0035290,ACC0025880,CMP0000061,2026-05-08,7,WHATSAPP,QUEUED,VALID
TGT0035291,ACC0018500,CMP0000095,2026-06-04,7,FIELD,SKIPPED,VALID
TGT0035292,ACC0010848,CMP0000015,2026-06-24,2,FIELD,CONTACTED,VALID
TGT0035293,ACC0017144,CMP0000014,2026-03-17,1,WHATSAPP,QUEUED,VALID
TGT0035294,ACC0015862,CMP0000113,2026-04-09,7,FIELD,SKIPPED,VALID
TGT0035295,ACC0000041,CMP0000011,2026-07-24,1,VOICE,QUEUED,VALID
TGT0035296,ACC0014887,CMP0000092,2026-06-25,8,SMS,SKIPPED,VALID
TGT0035297,ACC0011774,CMP0000053,2026-05-19,7,FIELD,CONTACTED,VALID
TGT0035298,ACC0025302,CMP0000116,2026-01-14,3,FIELD,EXPIRED,VALID
TGT0035299,ACC0022980,CMP0000106,2026-04-21,5,SMS,CONTACTED,VALID
TGT0035300,ACC0023999,CMP0000095,2026-04-17,6,FIELD,SKIPPED,VALID
TGT0035301,ACC0005563,CMP0000001,2026-04-10,5,WHATSAPP,SKIPPED,VALID
TGT0035302,ACC0021503,CMP0000083,2026-05-09,1,VOICE,SKIPPED,VALID
TGT0035303,ACC0004815,CMP0000056,2026-04-11,2,FIELD,QUEUED,VALID
TGT0035304,ACC0023979,CMP0000044,2026-06-15,10,WHATSAPP,QUEUED,VALID
TGT0035305,ACC0007057,CMP0000007,2026-08-07,1,WHATSAPP,SKIPPED,VALID
TGT0035306,ACC0019281,CMP0000059,2026-07-22,4,SMS,SKIPPED,VALID
TGT0035307,ACC0007395,CMP0000111,2026-04-17,1,SMS,QUEUED,VALID
TGT0035308,ACC0019988,CMP0000041,2026-04-20,8,FIELD,QUEUED,VALID
TGT0035309,ACC0002903,CMP0000088,2026-02-03,1,VOICE,QUEUED,VALID
TGT0035310,ACC0015453,CMP0000014,2026-04-30,9,SMS,QUEUED,VALID
TGT0035311,ACC0004198,CMP0000027,2026-02-20,4,VOICE,EXPIRED,VALID
TGT0035312,ACC0011889,CMP0000014,2026-01-29,6,FIELD,SKIPPED,VALID
TGT0035313,ACC0014307,CMP0000047,2026-04-17,10,VOICE,QUEUED,VALID
TGT0035314,ACC0010289,CMP0000051,2026-01-06,4,SMS,CONTACTED,VALID
TGT0035315,ACC0004126,CMP0000103,2026-06-09,4,SMS,QUEUED,VALID
TGT0035316,ACC0024796,CMP0000092,2026-07-23,8,SMS,EXPIRED,VALID
TGT0035317,ACC0000726,CMP0000057,2026-04-29,8,SMS,CONTACTED,VALID
TGT0035318,ACC0020164,CMP0000115,2026-01-10,2,FIELD,SKIPPED,VALID
TGT0035319,ACC0022794,CMP0000103,2026-05-15,3,VOICE,CONTACTED,VALID
TGT0035320,ACC0016129,CMP0000110,2026-03-23,2,WHATSAPP,CONTACTED,VALID
TGT0035321,ACC0024104,CMP0000084,2026-06-11,6,FIELD,CONTACTED,VALID
TGT0035322,ACC0018266,CMP0000103,2026-01-12,7,SMS,SKIPPED,VALID
TGT0035323,ACC0008836,CMP0000080,2026-03-04,5,SMS,CONTACTED,VALID
TGT0035324,ACC0005449,CMP0000115,2026-02-26,7,FIELD,EXPIRED,VALID
TGT0035325,ACC0003784,CMP0000111,2026-07-16,3,VOICE,CONTACTED,VALID
TGT0035326,ACC0020120,CMP0000051,2026-05-17,5,WHATSAPP,EXPIRED,VALID
TGT0035327,ACC0005116,CMP0000086,2026-06-14,8,FIELD,SKIPPED,VALID
TGT0035328,ACC0010452,CMP0000076,2026-07-26,3,VOICE,EXPIRED,VALID
TGT0035329,ACC0015877,CMP0000008,2026-05-28,4,WHATSAPP,EXPIRED,VALID
TGT0035330,ACC0000697,CMP0000053,2026-02-22,2,FIELD,QUEUED,VALID
TGT0035331,ACC0018427,CMP0000099,2026-04-29,9,FIELD,SKIPPED,VALID
TGT0035332,ACC0002109,CMP0000022,2026-05-02,2,VOICE,SKIPPED,VALID
TGT0035333,ACC0007132,CMP0000067,2026-01-17,1,FIELD,CONTACTED,VALID
TGT0035334,ACC0006235,CMP0000030,2026-01-10,9,SMS,SKIPPED,VALID
TGT0035335,ACC0006311,CMP0000072,2026-02-05,5,SMS,SKIPPED,VALID
TGT0035336,ACC0016443,CMP0000030,2026-01-27,8,SMS,QUEUED,VALID
TGT0035337,ACC0004702,CMP0000074,2026-07-24,2,FIELD,CONTACTED,VALID
TGT0035338,ACC0002932,CMP0000071,2026-04-09,6,VOICE,SKIPPED,VALID
TGT0035339,ACC0004536,CMP0000092,2026-06-29,9,VOICE,CONTACTED,VALID
TGT0035340,ACC0001847,CMP0000018,2026-02-15,6,WHATSAPP,SKIPPED,VALID
TGT0035341,ACC0003329,CMP0000064,2026-01-07,10,WHATSAPP,EXPIRED,VALID
TGT0035342,ACC0024480,CMP0000015,2026-01-20,9,SMS,QUEUED,VALID
TGT0035343,ACC0010838,CMP0000031,2026-06-12,10,WHATSAPP,SKIPPED,VALID
TGT0035344,ACC0006949,CMP0000060,2026-04-24,4,SMS,SKIPPED,VALID
TGT0035345,ACC0018349,CMP0000056,2026-02-04,8,SMS,EXPIRED,VALID
TGT0035346,ACC0007944,CMP0000060,2026-08-08,8,WHATSAPP,QUEUED,VALID
TGT0035347,ACC0015245,CMP0000017,2026-06-09,9,SMS,EXPIRED,VALID
TGT0035348,ACC0020513,CMP0000020,2026-04-14,10,VOICE,CONTACTED,VALID
TGT0035349,ACC0010140,CMP0000061,2026-02-04,10,SMS,QUEUED,VALID
TGT0035350,ACC0022955,CMP0000035,2026-01-29,9,FIELD,CONTACTED,VALID
TGT0035351,ACC0013913,CMP0000045,2026-08-04,7,SMS,CONTACTED,VALID
TGT0035352,ACC0020238,CMP0000105,2026-06-11,9,VOICE,QUEUED,VALID
TGT0035353,ACC0007217,CMP0000108,2026-04-02,7,WHATSAPP,CONTACTED,VALID
TGT0035354,ACC0012829,CMP0000010,2026-01-27,10,VOICE,EXPIRED,VALID
TGT0035355,ACC0020192,CMP0000031,2026-07-14,7,FIELD,CONTACTED,VALID
TGT0035356,ACC0004806,CMP0000005,2026-03-18,1,FIELD,CONTACTED,VALID
TGT0035357,ACC0023767,CMP0000001,2026-06-12,8,VOICE,EXPIRED,VALID
TGT0035358,ACC0000144,CMP0000009,2026-08-06,6,FIELD,SKIPPED,VALID
TGT0035359,ACC0027608,CMP0000054,2026-05-03,9,WHATSAPP,CONTACTED,VALID
TGT0035360,ACC0025752,CMP0000012,2026-01-23,7,WHATSAPP,SKIPPED,VALID
TGT0035361,ACC0000342,CMP0000120,2026-04-26,5,FIELD,QUEUED,VALID
TGT0035362,ACC0006632,CMP0000006,2026-08-03,6,VOICE,CONTACTED,VALID
TGT0035363,ACC0021835,CMP0000106,2026-07-03,8,FIELD,EXPIRED,VALID
TGT0035364,ACC0019015,CMP0000078,2026-02-10,3,FIELD,SKIPPED,VALID
TGT0035365,ACC0002754,CMP0000037,2026-06-15,10,WHATSAPP,QUEUED,VALID
TGT0035366,ACC0012080,CMP0000023,2026-05-26,2,WHATSAPP,EXPIRED,VALID
TGT0035367,ACC0011630,CMP0000082,2026-03-15,10,VOICE,CONTACTED,VALID
TGT0035368,ACC0011425,CMP0000020,2026-03-10,6,VOICE,EXPIRED,VALID
TGT0035369,ACC0008951,CMP0000086,2026-04-17,5,FIELD,CONTACTED,VALID
TGT0035370,ACC0013376,CMP0000095,2026-02-05,9,VOICE,QUEUED,VALID
TGT0035371,ACC0008932,CMP0000031,2026-06-01,5,WHATSAPP,SKIPPED,VALID
TGT0035372,ACC0021359,CMP0000093,2026-02-12,2,VOICE,SKIPPED,VALID
TGT0035373,ACC0020414,CMP0000074,2026-05-01,8,SMS,CONTACTED,VALID
TGT0035374,ACC0019147,CMP0000016,2026-07-09,4,WHATSAPP,QUEUED,VALID
TGT0035375,ACC0020391,CMP0000044,2026-03-07,7,WHATSAPP,EXPIRED,VALID
TGT0035376,ACC0022915,CMP0000059,2026-04-01,4,FIELD,QUEUED,VALID
TGT0035377,ACC0023264,CMP0000027,2026-02-10,3,FIELD,SKIPPED,VALID
TGT0035378,ACC0006615,CMP0000071,2026-01-12,1,VOICE,CONTACTED,VALID
TGT0035379,ACC0028871,CMP0000071,2026-02-19,6,VOICE,EXPIRED,VALID
TGT0035380,ACC0003181,CMP0000025,2026-07-31,8,SMS,EXPIRED,VALID
TGT0035381,ACC0024877,CMP0000116,2026-03-22,4,VOICE,EXPIRED,VALID
TGT0035382,ACC0020091,CMP0000109,2026-01-04,4,SMS,QUEUED,VALID
TGT0035383,ACC0023821,CMP0000042,2026-07-01,6,FIELD,SKIPPED,VALID
TGT0035384,ACC0026650,CMP0000026,2026-07-23,2,WHATSAPP,QUEUED,VALID
TGT0035385,ACC0019407,CMP0000104,2026-06-12,9,FIELD,SKIPPED,VALID
TGT0035386,ACC0011123,CMP0000063,2026-05-14,9,WHATSAPP,QUEUED,VALID
TGT0035387,ACC0007714,CMP0000092,2026-04-16,8,VOICE,EXPIRED,VALID
TGT0035388,ACC0016169,CMP0000107,2026-03-20,4,WHATSAPP,EXPIRED,VALID
TGT0035389,ACC0013818,CMP0000004,2026-01-25,6,SMS,EXPIRED,VALID
TGT0035390,ACC0025931,CMP0000018,2026-04-11,4,FIELD,EXPIRED,VALID
TGT0035391,ACC0006339,CMP0000002,2026-08-05,7,SMS,CONTACTED,VALID
TGT0035392,ACC0002810,CMP0000010,2026-03-26,4,FIELD,CONTACTED,VALID
TGT0035393,ACC0009726,CMP0000029,2026-01-08,7,SMS,CONTACTED,VALID
TGT0035394,ACC0005156,CMP0000089,2026-01-04,9,WHATSAPP,CONTACTED,VALID
TGT0035395,ACC0015945,CMP0000024,2026-04-02,1,FIELD,CONTACTED,VALID
TGT0035396,ACC0013177,CMP0000077,2026-02-25,8,WHATSAPP,EXPIRED,VALID
TGT0035397,ACC0012166,CMP0000088,2026-05-24,7,FIELD,CONTACTED,VALID
TGT0035398,ACC0024320,CMP0000099,2026-06-10,3,WHATSAPP,QUEUED,VALID
TGT0035399,ACC0013129,CMP0000075,2026-03-08,10,SMS,CONTACTED,VALID
